,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg prob,logreg,rf,avg,init_price,max_price,cur_price,% to max,% to last
520,TFUELBTC,-0.266049892,0.056730159,0,88,-88,0.002026017,-2.209967228,-2.211993245,42.85714286,33.89355742,8.963585434,35.28541296,-0.640843021,2.346306542,0.508879088,0.514506255,0.466355565,0.223235939,0.545195773,0.632940406,0.481852171,0.347462109,0.2,0.273731054,8.60E-07,8.80E-07,8.80E-07,2.33%,2.33%
517,SXPUSDT,0.468878297,0.916159396,96,0,96,0.655805471,-0.000166953,-0.655972424,79.96183206,85.17095712,-5.209125056,55.48165468,0.029932518,2.346306542,0.595378922,0.377476856,0.393486005,0.319856591,0.552808845,0.408193433,0.441200109,0.146859151,0.4,0.273429576,0.3446,0.5359,0.4889,55.51%,41.87%
215,FLMBTC,-0.250115413,0.499254513,8,84,-76,0.496927496,-0.988479878,-1.485407374,91.30434783,82.65700483,8.647342995,54.50557367,-0.651052498,2.346306542,0.500715609,0.417171053,0.457871517,0.197648262,0.551288145,0.632940406,0.459605832,0.242286973,0.3,0.271143487,1.73E-06,1.81E-06,1.81E-06,4.62%,4.62%
471,RVNUSDT,1.368548533,-0.228226488,68,0,68,1.561275896,2.396335917,0.835060021,64.82504604,70.16574586,-5.340699816,60.84018166,-0.078770367,2.346306542,0.554638356,0.534790427,0.280249368,0.415214189,0.461249689,0.462994012,0.451522674,0.339492608,0.2,0.269746304,0.02111,0.02991,0.02825,41.69%,33.82%
85,BELUSDT,1.819783603,0.801363927,96,0,96,2.280592305,2.810004927,0.529412622,80.42358329,84.80317182,-4.379588533,70.42361605,0.039398084,2.346306542,0.312136675,0.83800578,0,0.364992447,0.284655409,0.408193433,0.367997291,0.336204014,0.2,0.268102007,0.6945,0.9226,0.9047,32.84%,30.27%
323,LPTBTC,11.84751228,-0.170212707,96,80,16,8.876603059,11.83432764,2.957724579,73.30960854,80.39400489,-7.084396345,86.33033363,-0.418821509,2.346306542,0.5,0.5,0,0.462994012,0,0.364992447,0.30466441,0.134929962,0.4,0.267464981,0.0003556,0.0003669,0.0003366,3.18%,-5.34%
275,ILVUSDT,3.267267025,-0.53666809,88,52,36,2.903681956,6.024355807,3.120673851,70.76967426,78.30306524,-7.533390987,60.86453526,0.724526251,2.346306542,0.462994012,0.462994012,0,0.364992447,0.461224865,0.632940406,0.39752429,0.332384662,0.2,0.266192331,94.22,134.08,123.73,42.31%,31.32%
173,DOTUSDT,0.806414886,0.769410291,92,0,92,1.791748916,2.953027748,1.161278832,76.4359352,80.55964654,-4.12371134,61.50765734,0.623541886,2.346306542,0.534790427,0.462994012,0.364992447,0.364992447,0.464829425,0.632940406,0.470923194,0.425228499,0.1,0.26261425,7.744,10.889,10.605,40.61%,36.94%
584,XEMUSDT,0.116663554,0.566380597,4,52,-48,0.891795394,-0.726683689,-1.618479082,72.33082707,83.62130225,-11.29047518,51.51222599,0.335016444,2.346306542,0.413128132,0.36215331,0.331571725,0.408193433,0.540719162,0.683087144,0.456475484,0.423036423,0.1,0.261518212,0.03725,0.05565,0.05429,49.40%,45.74%
112,C98USDT,5.562432206,0.576900957,96,0,96,3.788676108,6.901548828,3.11287272,91.50622877,92.43206178,-0.925833011,74.94157496,0.382343888,2.346306542,0,0.5,0,0.496309134,0.085261231,0.811707399,0.315546294,0.515655962,0,0.257827981,0.3303,0.4297,0.4183,30.09%,26.64%
492,SPELLUSDT,1.645866213,0.376272506,76,0,76,2.075623102,3.070487363,0.994864261,54.58368377,52.5091113,2.07457247,65.66549797,-0.048993208,2.346306542,0.518703376,0.563940484,0.24432273,0.586786357,0.446348738,0.256434067,0.436089292,0.306380529,0.2,0.253190265,0.000611,0.0017504,0.0013369,186.48%,118.81%
181,EDUUSDT,1.324257822,0.207308302,96,0,96,1.524767333,4.044330282,2.519562949,72.81700835,78.44157022,-5.62456187,70.57061549,-0.057524558,3.021303075,0.540376838,0.319856591,0.282710836,0.381127016,0.238686176,0.77521556,0.422995503,0.400169835,0.1,0.250084917,0.81455,1.00988,0.96152,23.98%,18.04%
390,ONEUSDT,1.527603451,-0.32722181,92,0,92,1.846734338,2.200994413,0.354260076,77.77777778,86.09053498,-8.312757202,59.96348927,0.08300839,2.346306542,0.563940484,0.408193433,0.441443312,0.11710893,0.494691138,0.77521556,0.466765476,0.292536494,0.2,0.246268247,0.01681,0.03665,0.03536,118.02%,110.35%
369,NEOBTC,-0.209232313,0.14832259,28,88,-60,0.276312995,-1.733655128,-2.009968124,49.71910112,44.38202247,5.337078652,45.79503252,-0.447859305,2.346306542,0.48512948,0.465185304,0.457818199,0.503555891,0.473185323,0.364992447,0.458311107,0.291126006,0.2,0.245563003,0.0002467,0.0002508,0.0002503,1.66%,1.46%
183,EGLDUSDT,0.656092193,-0.383443944,96,0,96,1.136497361,2.568814211,1.43231685,57.08263069,74.7710712,-17.68844051,54.08859813,0.737970475,2.346306542,0.530461032,0.433870153,0.561585822,0.223235939,0.544610506,0.508505787,0.467044873,0.190942197,0.3,0.245471099,57.44,71.54,66.98,24.55%,16.61%
154,DASHUSDT,0.126729135,0.592956509,96,0,96,0.638959044,0.184068194,-0.45489085,89.59537572,91.23617019,-1.640794464,57.71311808,-0.410229632,2.346306542,0.41673041,0.43878541,0.398754023,0.424959695,0.506726835,0.364992447,0.425158137,0.189465784,0.3,0.244732892,30.03,40.73,39.5,35.63%,31.54%
30,ALPACAUSDT,1.406054767,-0.189701347,0,56,-56,1.308434969,0.812817779,-0.49561719,77.69423559,87.42477663,-9.730541042,60.53012791,-0.192342325,2.346306542,0.563940484,0.529956295,0.256434067,0.147074488,0.467888668,0.77521556,0.456751594,0.387520552,0.1,0.243760276,0.1918,0.2323,0.2271,21.12%,18.40%
182,EGLDBTC,-0.601956121,-0.809049636,24,96,-72,-0.372188204,-2.769031909,-2.396843706,17.53246753,11.77610405,5.75636348,36.94041264,-0.07574779,2.346306542,0.511600541,0.459366329,0.524187938,0.469630709,0.514434486,0.462994012,0.490369003,0.384961458,0.1,0.242480729,0.001115,0.001132,0.001132,1.52%,1.52%
149,CYBERBTC,-0.016143017,1.268709867,100,76,24,0.277323303,-0.876799548,-1.154122851,66.73706441,50.12847202,16.60859239,55.00393667,-0.373893567,3.095325685,0.423539565,0.411440005,0.455192697,0.177323181,0.536340183,0.721178958,0.454169098,0.283356024,0.2,0.241678012,0.00015956,0.00017473,0.00016778,9.51%,5.15%
349,MDTBTC,-0.113868961,0.227935249,100,76,24,0.569400003,0.298032657,-0.271367346,64.86486486,75.8993994,-11.03453453,62.83910424,-0.612295659,2.346306542,0.443550011,0.438397666,0.366643663,0.277033321,0.430619665,0.632940406,0.431530789,0.279364442,0.2,0.239682221,1.35E-06,1.42E-06,1.31E-06,5.19%,-2.96%
158,DCRUSDT,0.467709572,-0.213814928,16,0,16,1.016024506,2.037934521,1.021910015,51.76767677,60.4686319,-8.70095513,58.46536619,-0.13350311,2.346306542,0.595378922,0.472047306,0.587218883,0.256434067,0.5022226,0.534790427,0.491348701,0.275425222,0.2,0.237712611,17.57,26.06,25.7,48.32%,46.27%
388,OMUSDT,-2.313902516,-0.837076106,68,8,60,-0.334637284,15.28491402,15.6195513,45.39925446,54.80359361,-9.404339143,59.20248698,0.594169739,2.346306542,0.605173561,0,0.535612778,0.546905946,0.500229318,0.632940406,0.470143668,0.2753556,0.2,0.2376778,0.24722,0.36392,0.30391,47.20%,22.93%
597,YFIUSDT,0.605534231,0.862882892,92,0,92,0.811682583,0.755337976,-0.056344606,69.91236611,77.89678676,-7.984420643,56.74222496,0.284783107,2.346306542,0.503158769,0.42951245,0.289728095,0.256434067,0.535405429,0.632940406,0.441196536,0.27440859,0.2,0.237204295,7679,10728,10276,39.71%,33.82%
126,CITYUSDT,0.037347356,0.836687172,100,0,100,0.320330826,1.411014472,1.090683647,70.13333333,60.27530482,9.858028514,72.3787312,-0.430157418,2.346306542,0.421251988,0.520545558,0.491455378,0.301231105,0.144607696,0.462994012,0.390347623,0.172545471,0.3,0.236272736,3.155,3.493,3.473,10.71%,10.08%
306,KNCUSDT,1.481910027,1.073753229,100,0,100,1.777467535,1.187737164,-0.589730371,73.15296566,85.18177828,-12.02881262,56.52123797,0.117126213,2.346306542,0.47723158,0.398754023,0.352554944,0.223235939,0.523877904,0.77521556,0.458478325,0.367367891,0.1,0.233683946,0.6437,0.8733,0.8733,35.67%,35.67%
553,VANRYUSDT,7.680735508,335.4284037,100,8,92,5.483443563,8.363423853,2.87998029,84.94188984,86.07222449,-1.130334648,72.2320254,0.295502539,6.863142335,0,0.5,0.5,0.346648733,0.168651573,0.5,0.335883384,0.16232564,0.3,0.23116282,0.07711,0.1771,0.16424,129.67%,112.99%
539,TWTUSDT,1.21703261,0.908903907,100,0,100,1.686452875,3.148432689,1.461979813,92.76541096,90.44997407,2.315436887,75.3786971,0.326876733,2.346306542,0.4727584,0.364992447,0.223235939,0.424959695,0.08742255,0.721178958,0.382424665,0.361426242,0.1,0.230713121,1.3293,1.5133,1.4821,13.84%,11.49%
45,APTUSDT,0.375553239,-0.615712041,92,0,92,0.993721207,1.955289745,0.961568538,47.29228012,59.2056786,-11.91339848,55.79056133,0.036792835,2.346306542,0.579091588,0.471432752,0.529318339,0.462994012,0.545291121,0.408193433,0.499386874,0.351340189,0.1,0.225670094,9.5745,14.5184,13.3254,51.64%,39.18%
424,PONDUSDT,-0.994060322,-0.207009915,52,0,52,-1.976562463,7.548964017,9.52552648,14.13843888,24.35233126,-10.21389238,56.0353863,0.810672023,2.346306542,0.495229297,0.873376257,0.563940484,0.462994012,0.543157382,0,0.489782905,0.251171731,0.2,0.225585866,0.0222,0.03223,0.02949,45.18%,32.84%
28,ALICEUSDT,0.448923408,1.389365451,96,0,96,1.808500884,2.612187965,0.803687081,69.57605985,78.44628531,-8.870225458,68.06093732,0.006345643,2.346306542,0.589652858,0.751096309,0.383008234,0.301231105,0.392699939,0.301231105,0.453153258,0.248068422,0.2,0.224034211,1.313,2.127,2.066,62.00%,57.35%
542,UMABTC,-1.428445243,-0.544433206,0,96,-96,-2.46895062,-2.961076477,-0.492125857,6.352545225,5.697099589,0.655445636,39.5808598,-0.020274372,2.346306542,0.659852077,0.674184735,0.599108335,0.694470942,0.475851114,0,0.517244534,0.346916723,0.1,0.223458361,8.00E-05,8.09E-05,8.04E-05,1.15%,0.44%
159,DEGOBTC,-0.582636664,0.125845077,16,88,-72,0.149791455,-2.631855596,-2.781647051,42.01342282,37.41626685,4.597155966,44.35779844,-0.442815736,2.346306542,0.497393691,0.432270667,0.431065109,0.481461714,0.481563886,0.364992447,0.448124586,0.244965638,0.2,0.222482819,4.60E-05,4.69E-05,4.66E-05,1.96%,1.22%
375,NMRBTC,3.51847795,1.375407819,48,0,48,0.765664964,4.884909334,4.119244369,54.64880227,48.58573555,6.063066721,63.93162835,-0.470012484,2.346306542,0,0.462994012,0.3448558,0.462994012,0.362666227,0.364992447,0.33308375,0.141350885,0.3,0.220675443,0.0006334,0.0006349,0.0006133,0.24%,-3.17%
309,KSMUSDT,1.592591375,-0.244536086,92,0,92,1.240945926,3.222278178,1.981332252,61.1003861,76.96267696,-15.86229086,55.1906636,0.534478168,2.346306542,0.579740571,0.433870153,0.350168472,0,0.544166406,1,0.4846576,0.434868272,0,0.217434136,44.04,57.07,54.86,29.59%,24.57%
572,WAXPUSDT,0.757601152,0.847978126,96,0,96,1.335605969,-0.183139373,-1.518745342,77.93190416,83.31886538,-5.386961218,54.4816745,0.249595138,2.346306542,0.527356151,0.322347987,0.256434067,0.398754023,0.553357295,0.632940406,0.448531655,0.333915526,0.1,0.216957763,0.05876,0.09767,0.0858,66.22%,46.02%
511,SUNUSDT,4.102608178,-0.829504802,100,0,100,4.231223905,5.459464448,1.228240543,52.59938838,56.86207645,-4.262688074,73.66198456,0.766474455,2.346306542,0,0.5,0,0.617821909,0.201497594,0.508505787,0.304637548,0.331907207,0.1,0.215953603,0.00886,0.015807,0.015405,78.41%,73.87%
588,XNOUSDT,3.047667223,0.740204535,96,0,96,1.841009383,4.491248261,2.650238878,77.54237288,83.68325953,-6.140886649,64.06099618,0.715316281,2.346306542,0.364992447,0.209664298,0.441443312,0.462994012,0.374313703,0.696890491,0.425049711,0.32982066,0.1,0.21491033,1.263,1.549,1.478,22.64%,17.02%
324,LPTUSDT,7.944127635,1.321224938,100,0,100,6.776615656,9.505716109,2.729100453,86.53846154,92.06317637,-5.524714827,94.16394895,0.5223239,2.346306542,0,0,0,0.462994012,0,1,0.243832335,0.228115649,0.2,0.214057825,18.33,19.91,15.44,8.62%,-15.77%
263,HOOKBTC,-0.162407843,0.29143076,0,84,-84,0.304236826,-0.580978509,-0.885215336,90.49295775,67.27123749,23.22172026,55.18413906,-0.602363117,2.346306542,0.46575771,0.437504938,0.46687101,0,0.544166406,0.77521556,0.448252604,0.205292931,0.2,0.202646466,1.98E-05,2.08E-05,2.06E-05,5.06%,4.35%
402,OXTBTC,-0.60655384,0.521489653,52,88,-36,-0.003620498,-0.847481123,-0.843860625,47.27272727,35.75757576,11.51515152,55.56601696,-0.435638811,2.346306542,0.494614354,0.41561882,0.468020609,0.319856591,0.561229871,0.462994012,0.453722376,0.202288638,0.2,0.201144319,2.20E-06,2.29E-06,2.26E-06,4.09%,2.73%
557,VGXUSDT,-0.135538583,0.368759201,0,40,-40,0.430191637,-0.744910659,-1.175102296,67.79661017,74.0880619,-6.291451732,47.55713214,-0.413334854,2.346306542,0.438415947,0.386908437,0.455710697,0.462994012,0.503914809,0.364992447,0.435489392,0.197208085,0.2,0.198604043,0.1084,0.1444,0.133,33.21%,22.69%
82,BCHUSDT,1.895314251,-0.355541096,88,0,88,1.337309035,4.326300172,2.988991137,55.62599049,60.38034865,-4.754358162,57.80473108,0.626142067,2.346306542,0.067031938,0.385386034,0.256434067,0.420640318,0.502769347,0.632940406,0.377533685,0.297060399,0.1,0.1985302,265.9,504.9,435,89.88%,63.60%
464,ROSEBTC,-0.271579214,-0.442943792,44,96,-52,-1.016249984,-2.668827911,-1.652577927,33.33333333,15.97044615,17.36288718,45.50321642,0.436260173,2.346306542,0.51113045,0.483491746,0.619937324,0,0.475345465,0.534790427,0.437449235,0.096233637,0.3,0.198116819,2.34E-06,2.43E-06,2.43E-06,3.85%,3.85%
559,VICUSDT,1.6052047,13.6380085,96,0,96,2.043121474,0.733076533,-1.310044941,74.65753425,82.39914541,-7.74161116,57.55152376,-0.457456979,5.542603742,0.542437307,0.364992447,0,0.508505787,0.514831708,0.5,0.405127875,0.289843703,0.1,0.194921852,0.773,0.8751,0.834,13.21%,7.89%
281,IOSTUSDT,0.193158583,0.346069613,96,0,96,1.028591562,0.414085298,-0.614506264,66.34615385,79.7008547,-13.35470085,52.82859039,0.046146226,2.346306542,0.470166807,0.411944066,0.606739291,0.301231105,0.549513078,0.563940484,0.483922472,0.288805304,0.1,0.194402652,0.00879,0.01289,0.01278,46.64%,45.39%
455,REQUSDT,-1.137149597,-0.347458032,72,0,72,1.73809233,9.503391447,7.765299117,30.25641026,35.21367521,-4.957264957,54.96093333,0.257886682,2.346306542,0.558406429,0,0.24724203,0.611561408,0.538420549,0.721178958,0.446134896,0.380869292,0,0.190434646,0.1045,0.1333,0.13,27.56%,24.40%
282,IOTABTC,-0.153546378,-0.472505306,8,96,-88,-0.130994818,-2.229987281,-2.098992463,39.3258427,22.36490102,16.96094168,46.28408421,-0.408114461,2.346306542,0.444576891,0.516115826,0.495760321,0.330060616,0.491906701,0.364992447,0.4405688,0.180668036,0.2,0.190334018,5.07E-06,5.39E-06,5.37E-06,6.31%,5.92%
84,BELBTC,-0.216980924,0.660547963,12,76,-64,0.412849581,-0.864652355,-1.277501936,76.10062893,70.44025157,5.660377358,51.85330502,-0.811902096,2.346306542,0.495144802,0.410752231,0.474578163,0.256434067,0.553331204,0.5,0.448373411,0.179764893,0.2,0.189882447,1.35E-05,1.38E-05,1.36E-05,2.00%,1.19%
80,BATUSDT,1.356817536,1.380368183,96,0,96,1.831346784,1.9062575,0.074910716,83.97932817,83.28432683,0.695001337,62.77576094,0.229015357,2.346306542,0.546905946,0.340937151,0.398754023,0.340937151,0.424262643,0.5,0.425299486,0.176484361,0.2,0.188242181,0.2517,0.3498,0.3456,38.97%,37.31%
519,SYSUSDT,1.404055815,-0.310315382,92,8,84,1.702314059,2.632264677,0.929950619,67.32954545,75.28409091,-7.954545455,60.1390184,-0.016101623,2.346306542,0.542437307,0.632940406,0.24724203,0.392699939,0.487640196,0,0.383826646,0.065682228,0.3,0.182841114,0.1347,0.2965,0.2504,120.12%,85.89%
420,POLSUSDT,1.36063444,0.630226084,16,0,16,1.63798283,2.184400389,0.546417559,78.88467786,77.495037,1.389640859,62.6895521,0.785872832,2.346306542,0.559583135,0.408193433,0.21623738,0.462994012,0.424262643,0.462994012,0.422377436,0.265016892,0.1,0.182508446,0.8765,1.1582,1.0163,32.14%,15.95%
105,BONKUSDT,2.710416518,5.285509841,92,52,40,2.653400185,2.022917128,-0.630483056,65.49707602,74.07407407,-8.576998051,53.23229096,-0.017966906,6.473889063,0.551907264,0,0.408193433,0.340937151,0.553037105,0.5,0.392345825,0.062415428,0.3,0.181207714,1.28E-05,4.47E-05,2.79E-05,250.20%,118.43%
276,IMXBTC,1.967080585,0.035936528,84,8,76,1.634757552,8.243567895,6.608810343,79.05792489,74.51436162,4.543563273,67.11078832,0.606589359,2.346306542,0.147074488,0.462994012,0.21623738,0.330060616,0.419655979,0.632940406,0.36816048,0.2610053,0.1,0.18050265,5.94E-05,6.21E-05,6.20E-05,4.44%,4.26%
325,LRCBTC,-0.24610579,0.122857524,0,92,-92,0.052123621,-1.762092291,-1.814215912,38.46153846,25.91822592,12.54331254,34.86443325,-0.604843221,2.346306542,0.500715609,0.501749433,0.462994012,0.103104331,0.533456186,0.77521556,0.479539189,0.356878079,0,0.178439039,4.85E-06,5.08E-06,4.97E-06,4.74%,2.47%
532,TROYUSDT,0.518901493,-0.304545695,96,0,96,0.645826876,1.555969131,0.910142255,47.22792608,59.00405541,-11.77612933,60.30937824,-0.345774,2.346306542,0.568447336,0.462994012,0.389503379,0.462994012,0.480515216,0,0.394075659,0.055463001,0.3,0.177731501,0.002486,0.003287,0.003088,32.22%,24.22%
169,DODOUSDT,1.447834826,-0.444605651,88,52,36,2.203124839,1.864184513,-0.338940326,62.79461279,63.69248036,-0.897867565,61.463836,0.311053474,2.346306542,0.479073082,0,0.508505787,0.665511385,0.457411451,0.632940406,0.457240352,0.35509249,0,0.177546245,0.1889,0.2713,0.2645,43.62%,40.02%
524,TIABTC,-2.25127673,1.193019589,64,92,-28,-2.106585983,-1.87346959,0.233116392,20.16940624,15.45901823,4.710388013,43.16934079,0.726123578,4.587507783,0.657058364,0.632940406,0.599909998,0.505888511,0.474062463,0,0.478309957,0.15418463,0.2,0.177092315,0.00036135,0.000366,0.00036543,1.29%,1.13%
316,LINAUSDT,0.403089749,0.944695115,96,0,96,1.227235346,0.763321352,-0.463913994,78.89471177,88.83765316,-9.942941394,60.45454071,-0.320908959,2.346306542,0.611974825,0.525732072,0.394461383,0,0.466245658,0.632940406,0.438559057,0.153921344,0.2,0.176960672,0.009097,0.014103,0.013955,55.03%,53.40%
293,JSTUSDT,2.041916026,-0.300856286,92,0,92,2.100280434,4.733306705,2.633026271,75.47826087,82.66666667,-7.188405797,66.44062253,0.724140525,2.346306542,0.277033321,0.277033321,0.256434067,0.534790427,0.409866271,0.632940406,0.398016302,0.348640964,0,0.174320482,0.03354,0.04666,0.04261,39.12%,27.04%
598,YGGBTC,-0.463322741,0.364447578,8,76,-68,0.561885944,-2.167987368,-2.729873312,88,66.28774929,21.71225071,49.89330111,0.255923245,2.346306542,0.441003445,0.436923927,0.363320626,0,0.524670944,0.721178958,0.414516317,0.147331846,0.2,0.173665923,9.88E-06,1.02E-05,1.01E-05,2.83%,2.23%
172,DOTBTC,-0.409265879,0.009310763,20,96,-76,0.091921047,-2.309511997,-2.401433044,32.38636364,23.58452951,8.801834131,40.5948062,-0.439022695,2.346306542,0.480800405,0.482943517,0.455246717,0.443162279,0.473277657,0.462994012,0.466404098,0.345037753,0,0.172518876,0.0001503,0.0001513,0.00015,0.67%,-0.20%
161,DENTUSDT,2.401889258,-0.108326741,92,0,92,4.152468961,5.12481147,0.97234251,74.84143763,71.95207893,2.889358703,75.24297886,0.457456369,2.346306542,0.209664298,0.5,0,0.579740571,0.083204201,0.534790427,0.317899916,0.337701927,0,0.168850963,0.001312,0.002438,0.00223,85.82%,69.97%
352,MDXUSDT,1.217908814,0.658703982,0,4,-4,1.556050068,1.85320208,0.297152012,71.42857143,85.04188713,-13.6133157,58.01149846,-0.13116517,2.346306542,0.482943517,0.462994012,0.286910795,0.301231105,0.494676343,0.534790427,0.4272577,0.236446396,0.1,0.168223198,0.0681,0.08299,0.07806,21.86%,14.63%
230,FXSBTC,-1.588454352,-0.995738759,4,96,-92,-1.36591586,-4.253734499,-2.887818639,5.436760692,4.217130741,1.219629951,29.37144391,-0.47266009,2.346306542,0.716637738,0.418090583,0.613634096,0.760724124,0.519207192,0,0.504715622,0.232950797,0.1,0.166475399,0.00016541,0.00016837,0.00016729,1.79%,1.14%
39,ANKRUSDT,0.463254728,1.237811306,96,0,96,1.526065632,2.05035601,0.524290377,80.07246377,84.58230234,-4.509838577,65.8174619,-0.029458526,2.346306542,0.593896455,0.420640318,0.288625929,0.462994012,0.424959695,0.256434067,0.407925079,0.132733732,0.2,0.166366866,0.02736,0.05561,0.05058,103.25%,84.87%
493,SSVBTC,-0.390974474,-1.046241498,24,96,-72,-0.217760153,-1.584169676,-1.366409523,21.08843537,12.57725341,8.511181959,38.72591545,-0.38849044,2.346306542,0.478886217,0.472272543,0.545709537,0.2726529,0.493083657,0.364992447,0.437932884,0.132612777,0.2,0.166306389,0.0006014,0.0006174,0.000614,2.66%,2.10%
103,BONDBTC,-0.189948109,-0.394972166,84,96,-12,0.228823035,-1.667235224,-1.896058259,33.72093023,21.19461985,12.52631039,44.31742061,-0.523107172,2.346306542,0.495683392,0.457148971,0.473795325,0.197648262,0.478096402,0.462994012,0.427561061,0.132045324,0.2,0.166022662,6.92E-05,7.17E-05,7.17E-05,3.61%,3.61%
79,BATBTC,-0.368208833,0.884311971,8,88,-80,0.303963702,-1.688532053,-1.992495756,74.64788732,55.37776615,19.27012117,51.36114796,-0.65525838,2.346306542,0.515022014,0.460744715,0.46687101,0,0.533050216,0.632940406,0.434771394,0.128153577,0.2,0.164076789,4.87E-06,5.13E-06,5.04E-06,5.34%,3.49%
432,PYRUSDT,1.222038328,-0.442948818,88,0,88,2.483172501,2.692783824,0.209611323,73.1170336,81.63383546,-8.516801854,58.34199962,0.885726296,2.346306542,0.523200062,0.534790427,0.256434067,0.424959695,0.499939494,0.197648262,0.406162001,0.128027487,0.2,0.164013744,6.839,10.038,10.038,46.78%,46.78%
574,WINGBTC,-0.503341163,0.380948707,4,80,-76,0.418616527,-2.092745227,-2.511361754,73.51778656,53.88669302,19.63109354,51.16604377,-0.371732937,2.346306542,0.459366329,0.468990457,0.472982558,0,0.539461475,0.632940406,0.428956871,0.126848318,0.2,0.163424159,0.0001801,0.00019,0.0001858,5.50%,3.16%
513,SUPERUSDT,4.558285844,-0.479323126,88,0,88,3.886806651,11.94327988,8.05647323,78.3269962,80.78263625,-2.455640051,73.33466288,0.89121701,2.346306542,0.5,0,0,0.523200062,0.190374577,0.301231105,0.252467624,0.02630146,0.3,0.16315073,1.0709,1.5607,1.549,45.74%,44.64%
233,GALAUSDT,1.090888373,1.308714603,92,0,92,1.647639426,1.502346109,-0.145293317,74.76125512,80.44565712,-5.684402001,60.43991856,-0.080054293,2.346306542,0.437804345,0.256434067,0.190374577,0.551907264,0.466245658,0.462994012,0.394293321,0.217175082,0.1,0.158587541,0.02708,0.04892,0.04481,80.65%,65.47%
53,ARUSDT,6.309906317,-0.098247746,96,56,40,4.516428349,6.300739979,1.78431163,76.51845971,82.95120977,-6.432750061,71.24592401,0.50064293,2.346306542,0,0.5,0,0.364992447,0.212900117,0.632940406,0.285138828,0.214901572,0.1,0.157450786,12.556,39.608,36.669,215.45%,192.04%
398,ORDIBTC,0.477010308,2.453020053,32,44,-12,0.688379461,-1.786490876,-2.474870336,50.20815987,52.02382792,-1.815668055,46.86266718,0.670534557,4.870191953,0.587707985,0.403255857,0.379155177,0.671880431,0.487753224,0,0.421625446,0.114449132,0.2,0.157224566,0.0013161,0.0013368,0.0013317,1.57%,1.19%
394,ONTUSDT,1.204965518,-0.164809346,92,0,92,1.7532745,2.211857218,0.458582718,72.93064877,82.62490679,-9.694258016,58.80739634,0.460496411,2.346306542,0.40384798,0.314987575,0.256434067,0.408193433,0.504795818,0.534790427,0.40384155,0.209268691,0.1,0.154634345,0.2523,0.3758,0.3602,48.95%,42.77%
67,AVAXUSDT,0.955080828,-0.373900952,92,0,92,1.06437743,4.112624126,3.048246696,61.00502513,68.94472362,-7.939698492,57.04068442,0.85354394,2.346306542,0.624750384,0.462994012,0.571986293,0.496309134,0.514985464,0.223235939,0.482376871,0.208307744,0.1,0.154153872,39.24,44.35,43.71,13.02%,11.39%
326,LRCUSDT,0.211255897,0.477326222,96,0,96,0.969518373,0.357967824,-0.611550549,69.81132075,81.21832884,-11.40700809,53.08640692,-0.09469972,2.346306542,0.444398332,0.452578133,0.462994012,0.364992447,0.550776024,0.408193433,0.447322063,0.206712693,0.1,0.153356347,0.2497,0.3733,0.3676,49.50%,47.22%
166,DIABTC,2.974258428,-0.860611313,96,84,12,1.708654766,2.258677242,0.550022476,45.75936884,49.99697221,-4.237603377,60.91184391,-0.415579348,2.346306542,0.256434067,0.424959695,0.238686176,0.525732072,0.461224865,0.364992447,0.378671554,0.2016789,0.1,0.15083945,1.17E-05,1.17E-05,1.11E-05,0.00%,-5.71%
177,DYDXUSDT,1.914765789,-0.452327765,96,0,96,1.310422022,3.718731514,2.408309492,71.97640118,80.63752127,-8.661120092,56.96849474,0.656598515,2.346306542,0.075881291,0.266335986,0.252676436,0.496309134,0.513757976,0.534790427,0.356625208,0.194653613,0.1,0.147326806,3.133,4.445,4.385,41.88%,39.96%
34,ALPINEUSDT,0.138976753,1.044208826,100,4,96,0.47318724,1.365250045,0.892062805,61.09725686,76.67353053,-15.57627367,70.95448064,-0.274281687,2.346306542,0.434922386,0.471155736,0.466203681,0,0.236864678,0.632940406,0.373681148,0.092314035,0.2,0.146157018,2.184,2.613,2.561,19.64%,17.26%
200,FARMBTC,-0.680402549,0.207768003,12,88,-76,0.202738605,-2.880499937,-3.083238543,44.82758621,33.1679484,11.65963781,43.91525251,-0.309227601,2.346306542,0.487011919,0.458746604,0.435225456,0.125641859,0.477388587,0.632940406,0.436159138,0.191609523,0.1,0.145804762,0.000867,0.00088,0.00088,1.50%,1.50%
206,FIDAUSDT,1.240064284,0.970489827,92,0,92,1.662075465,2.492650595,0.83057513,64.98993964,73.99793715,-9.00799751,60.39465263,-0.055480052,2.346306542,0.592184119,0.546905946,0.130392256,0.424959695,0.467888668,0.301231105,0.410593632,0.190924872,0.1,0.145462436,0.3325,0.512,0.477,53.98%,43.46%
377,NTRNBTC,8.023756083,-0.695880057,92,76,16,4.878775464,6.611646137,1.732870673,73.29153605,77.28317659,-3.991640543,68.65340027,0.785428276,3.647910481,0,0.5,0,0.462994012,0.376961105,0.462994012,0.300491521,0.186931081,0.1,0.143465541,3.44E-05,3.58E-05,3.42E-05,4.16%,-0.49%
