,market,start,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc
874,AMPUSDT,2023-05-30 00:00:00,-0.1999921094933006,-1.2709811295078584,4.0,76.0,-72.0,0.0212856819849249,-1.8349021196221056,-1.8561878016070308,28.977272727272695,21.423796791443834,7.553475935828864,33.89026592829353,0.1161939052569642,-0.3970102278610358
875,ELFBTC,2023-08-22 00:00:00,1.1349971218118808,-0.1020139462802769,100.0,20.0,80.0,1.399288181803514,4.377848336545114,2.9785601547416,90.79497907949792,87.15388191538818,3.6410971641097376,80.38821795992044,0.5599901815249442,-3.432768623537816
876,MAVBTC,2023-10-16 00:00:00,-1.3243093000846624,0.143284867351707,28.000000000000004,100.0,-72.0,-0.9549953932408464,-2.672549291555973,-1.7175538983151268,6.746031746031745,8.52546450980457,-1.7794327637728244,39.44072575379575,0.794241766024512,-2.2450480850768897
877,DEXEUSDT,2022-10-31 00:00:00,-0.0103144494668532,-0.0485198800788461,40.0,28.000000000000004,11.999999999999996,0.1055079770766787,0.0945242448130114,-0.0109837322636673,45.08580343213724,37.4734055179617,7.612397914175538,54.33462701610862,0.9096371739744002,0.0687448168720682
878,ALPINEBTC,2023-08-01 00:00:00,0.0839670436462547,0.5825426350149455,92.0,24.0,68.0,0.3701436743351407,0.5128213710156029,0.1426776966804621,44.82456140350878,65.96491228070178,-21.140350877193,53.31551175917147,-0.7415349253095391,-0.2376815651577592
879,MLNBTC,2021-10-29 00:00:00,-0.4555245959515559,0.4328436231681211,40.0,56.00000000000001,-16.000000000000007,0.5598836922874781,-5.245373181883846,-5.805256874171324,9.006211180124273,9.106511826585688,-0.1003006464614149,40.269255540210814,-0.1938754799238592,-0.4758105881115912
880,RLCBTC,2021-10-12 00:00:00,-0.2597756697220452,-1.151247927923285,4.0,96.0,-92.0,-0.2935168868545807,-2.2932195499543298,-1.999702663099749,34.39891940567312,14.658645302442102,19.740274103231016,41.431384219448994,0.0496030338226281,2.426500755709258
881,NEOBTC,2021-08-16 00:00:00,0.5903594633529211,0.882665741668972,100.0,16.0,84.0,1.2380062560780352,2.8851347120827384,1.6471284560047033,80.75601374570445,90.28774645017744,-9.531732704473,67.82028525723354,-0.2400514740534004,0.9433124270431352
882,ONEUSDT,2023-07-16 00:00:00,0.2154687793654632,-0.1292020089317481,92.0,76.0,16.0,0.3884405993206986,0.061456073060178,-0.3269845262605205,36.54485049833888,53.93133997785164,-17.38648947951277,48.49207564055556,0.1554704340843543,-0.0610115360810255
883,MOVRUSDT,2022-08-04 00:00:00,0.0885670396821662,1.0048874758220578,88.0,8.0,80.0,0.0409485835652369,0.101265483464018,0.0603168998987811,53.76146788990826,52.6605504587156,1.1009174311926628,56.29941890914257,0.8660565022680384,0.1762562034701306
884,PROMUSDT,2023-09-15 00:00:00,-2.894886072712435,0.3248660874079109,52.0,88.0,-36.0,-1.782616337116961,-2.768193119337255,-0.985576782220294,6.356821589205389,5.447276361819095,0.9095452273862944,46.676789447061005,0.134896685432644,0.1088805957012453
885,BLZUSDT,2021-02-21 00:00:00,-1.78969185758136,-1.4642648157998748,72.0,0.0,72.0,-0.8222122576262549,12.63599517741646,13.458207435042716,54.65205395462907,59.312211731996086,-4.660157777367019,56.65945748287283,0.4598758563469326,2.4341977809997206
886,USDCUSDT,2020-02-03 00:00:00,0.0624163366537281,-0.7906768338274389,40.0,76.0,-36.0,-0.1449050383037759,0.149258099972414,0.2941631382761899,36.25000000000064,33.94927536231942,2.3007246376812205,50.24335576786605,-0.3683199674330866,0.6495995189447497
887,WANUSDT,2020-11-04 00:00:00,-0.156480151323011,-0.2999068156928148,12.0,100.0,-88.0,-0.5815324353562858,-2.674279278894176,-2.0927468435378898,5.523255813953485,5.269694166598014,0.2535616473554709,34.70666557439911,0.7337008642523661,0.9411094199678072
888,ZRXUSDT,2023-11-20 00:00:00,-5.269957197051688,0.0755043933302848,84.0,0.0,84.0,-1.1537383261246088,13.055981304425188,14.209719630549795,39.09539901221732,39.736591283251066,-0.641192271033745,57.032301142364055,0.5613082530039296,0.6014965958794027
889,QIUSDT,2022-07-22 00:00:00,0.034640725089656,0.5428262666086869,88.0,12.0,76.0,-0.0056450188324263,0.1802154057866956,0.1858604246191219,46.93877551020408,55.10204081632656,-8.163265306122483,49.86165999103042,0.85400624960068,0.1061655356461333
890,FRONTUSDT,2023-06-04 00:00:00,-0.0303684820831126,0.0524290742975835,40.0,8.0,32.0,1.2488357241292416,-1.812707604880352,-3.0615433290095933,88.74999999999997,85.5155642023346,3.2344357976653697,50.18445948964277,0.2942862043204279,-0.3691918221897971
891,RAREUSDT,2023-01-15 00:00:00,-0.0862470368772596,0.486021192713867,12.0,8.0,4.0,0.3357409592141473,0.1879543621472663,-0.147786597066881,82.27424749163879,76.11755962139591,6.156687870242877,64.9640856203291,0.9537838425001454,2.390200546261215
892,BNBDOWNUSDT,2022-12-26 00:00:00,0.5833528263871461,-0.1147425081911625,64.0,0.0,64.0,0.176368350569003,0.8418637376670546,0.6654953870980516,45.36170212765956,48.30205866044446,-2.940356532784904,56.41260148834059,0.6577193103111815,-0.1270218137671311
893,LDOUSDT,2022-11-01 00:00:00,0.8578249556120445,-1.0220841634972175,88.0,24.0,64.0,0.3059916418433379,0.3997962764071943,0.0938046345638564,29.55145118733512,40.07782182262293,-10.526370635287812,46.31035392208588,-0.0394818557003418,1.1658000195060567
894,BALBTC,2022-12-20 00:00:00,-0.9549086326757906,-1.0226201158132635,44.0,96.0,-52.0,-1.510863070161048,-1.735901455837059,-0.2250383856760107,10.38506417736289,4.513581236649836,5.871482940713054,40.865666676977455,0.4324230812934006,-0.1222770593712627
895,BATUSDT,2023-04-07 00:00:00,0.8099694548836471,-0.2613601613398719,92.0,0.0,92.0,0.8988480687138891,1.4624291508381937,0.5635810821243046,67.56176154672396,63.62334407447185,3.938417472252105,61.402711300560966,0.8249265864484013,-0.2139365351775097
896,ARBBTC,2023-09-11 00:00:00,-0.5767624814390577,-2.539608112622288,12.0,100.0,-88.0,-1.058064927949781,-5.340436587149311,-4.28237165919953,9.971910112359575,14.43285882757223,-4.460948715212656,20.23491950178078,0.1601336433182831,-0.2824482288692374
897,RSRUSDT,2022-05-17 00:00:00,-0.4753758272230322,0.0227942719827494,0.0,80.0,-80.0,-0.1529942124833332,-3.4096954328331037,-3.25670122034977,21.25,19.583333333333357,1.6666666666666463,30.57840776186813,0.6147187210261752,0.0889516491683469
898,TROYUSDT,2021-04-06 00:00:00,1.803603242478397,0.1333298963410811,96.0,0.0,96.0,0.2462345533932399,12.290219038503665,12.043984485110425,76.41330429325556,70.56374623792242,5.849558055333148,70.00626008514408,0.7136442547053773,0.1207908952926423
899,RPLUSDT,2024-01-03 00:00:00,0.0505766770444484,-0.2824491774054952,76.0,36.0,40.0,0.0686466493710973,1.2764629148045898,1.2078162654334923,34.56632653061222,54.25687586862701,-19.69054933801479,46.800168105172936,-0.3242566144534463,0.3900481677341682
900,DOGEUSDT,2020-01-09 00:00:00,0.5994416853767287,1.5745250521222884,96.0,12.0,84.0,1.1594438654484718,-0.4227102290494917,-1.5821540944979635,64.68682505399559,70.33736708345292,-5.650542029457327,54.00160657969552,0.8202055072431946,1.3372463879084246
901,ACHBTC,2023-01-31 00:00:00,1.503432306895958,2.4639848906285726,100.0,32.0,68.0,1.138927373548528,1.6635330606610603,0.5246056871125324,37.14285714285714,41.11658456486041,-3.973727422003272,60.27509555729315,0.7882978701998653,0.8384233022733881
902,MOBUSDT,2023-09-03 00:00:00,-0.4798607129576218,-0.1147890213446627,0.0,88.0,-88.0,0.0375626673052167,-2.151455040636999,-2.189017707942216,20.79207920792081,11.769402746726314,9.0226764611945,39.311913881460335,-0.0813150888045825,-0.0764931507548436
903,UMABTC,2021-12-15 00:00:00,-0.5254017220031204,-1.169206028185021,0.0,96.0,-96.0,-0.4341152343395411,-1.92061104836164,-1.486495814022099,12.133072407044988,5.181874355788594,6.9511980512563945,37.98617217281168,0.0347297155211804,-1.0062535262272283
904,IRISUSDT,2023-01-22 00:00:00,0.2287782657012138,0.7430748271188008,76.0,8.0,68.0,0.2051466055317625,0.8741291034422463,0.6689824979104837,72.45901639344271,72.93110908129422,-0.4720926878515143,62.55171130121126,0.9508450467322686,1.14760186692892
905,SSVBTC,2022-07-20 00:00:00,3.198574838160974,-1.5208945497842483,88.0,20.0,68.0,2.316941240977574,8.823751640992008,6.506810400014434,31.380381713271184,47.10960766626736,-15.729225952996174,56.92107178185824,-0.1932625311916935,0.1292216175750953
906,ORDIUSDT,2023-12-31 00:00:00,3.698819344267751,36.85675498986454,100.0,0.0,100.0,2.309126881745051,14.532189150944504,12.223062269199453,84.90455586663273,84.39239025817501,0.5121656084577211,70.0225381629106,0.8918022931653121,0.0
907,HOOKUSDT,2023-10-24 00:00:00,-0.0145968422032962,1.0662974761324864,8.0,80.0,-72.0,0.3536038654892995,-0.1895381237125777,-0.5431419892018773,86.00000000000001,80.69413280991864,5.305867190081372,60.51606624025865,-0.3462438367046587,4.177811174717216
908,AUCTIONBTC,2021-11-25 00:00:00,-0.5417480029559645,-0.3033070287890946,16.0,72.0,-56.0,-0.6901720314788002,-2.481099661068292,-1.7909276295894918,11.19741100323627,18.18770226537221,-6.990291262135939,41.96842685776844,0.2839082385033845,-1.831874337740388
909,ALPINEUSDT,2023-11-30 00:00:00,0.1924752173286059,-0.5413140603283116,88.0,64.0,24.0,0.0897133222461249,0.629788780797389,0.540075458551264,28.654970760233912,30.89668615984405,-2.24171539961014,52.23263508459056,-0.2924886075000987,0.4303780865051134
910,XRPBTC,2018-09-04 00:00:00,-0.0867544197667639,-0.4086200377690486,28.000000000000004,12.0,16.000000000000004,0.0117198255261057,-1.2233871105664562,-1.235106936092562,12.656641604010009,22.22842338432315,-9.571781780313144,34.684259446065994,0.2548818322315017,0.4899082828758875
911,ORDIBTC,2024-01-14 00:00:00,0.0,27.0925270701008,52.0,12.0,40.0,-1.4344310466032226,5.813924479590213,7.248355526193436,45.80590717299577,44.81012658227848,0.9957805907172884,57.94405937322535,0.8749136232613641,0.7215291901721741
912,IOTABTC,2019-07-27 00:00:00,-0.2759260964419935,0.0458778175216289,0.0,56.00000000000001,-56.00000000000001,0.6947205065830333,-1.8391814327638745,-2.533901939346908,67.5944333996024,72.23326706428098,-4.638833664678586,40.51082994414402,-0.5232765682999505,-0.9553089043077952
913,OMGUSDT,2019-10-23 00:00:00,-0.2951394772919714,0.3986711697629307,44.0,100.0,-56.0,0.0192140399449511,-2.1237058952480967,-2.142919935193048,8.054003724394779,15.526197962776408,-7.472194238381629,32.16746753237972,-0.0502227305631246,-0.0716432698506789
914,ONTBTC,2020-05-05 00:00:00,0.0751774784828351,-0.2394892304322513,64.0,96.0,-32.0,-0.4382276778118709,-0.9137767103059332,-0.4755490324940622,2.343750000000004,6.442901234567874,-4.09915123456787,35.46814874746251,0.1303727053043978,1.918044668569751
915,CHRUSDT,2023-05-10 00:00:00,-0.8780966054216587,-0.8947512157411639,8.0,100.0,-92.0,-1.328329581120327,-4.538019618710305,-3.209690037589977,25.624999999999957,12.967278719397408,12.657721280602546,34.96231152157215,0.6472003702100753,-0.3663546067266111
916,ELFUSDT,2022-05-18 00:00:00,-1.0924275196710598,0.0817012544329406,0.0,76.0,-76.0,-0.1467767088183764,-5.056177505465382,-4.909400796647006,15.407854984894264,20.44310171198388,-5.035246727089618,29.158007240391925,0.6339523603419588,-1.5730295524088684
917,API3BTC,2024-02-13 00:00:00,-0.2198454659680886,1.0183018071197707,4.0,0.0,4.0,-1.4668670105112191,10.186370971134764,11.653237981645985,54.68524747717446,45.8433445458914,8.841902931283059,59.75839090629734,-0.0784274769846635,4.09429576178198
918,REIUSDT,2022-10-17 00:00:00,-0.0376329698741001,0.836615733116851,32.0,84.0,-52.0,0.1781259246581008,-0.6136600657058899,-0.7917859903639908,44.82758620689656,42.57471264367817,2.252873563218394,50.10405741104618,0.7259270221178147,-0.1847944912003563
919,NEXOBTC,2023-01-15 00:00:00,-3.223460793261197,-2.644634116559992,56.00000000000001,96.0,-39.99999999999999,-2.275128389799373,-1.892862113278568,0.3822662765208049,10.58109280138767,6.56390298375813,4.017189817629541,32.36654623745896,0.2709799830170942,2.646381965270309
920,PHABTC,2021-10-12 00:00:00,0.04418188087631,-0.9877970616109434,0.0,80.0,-80.0,0.082229387747823,-5.739003131727102,-5.8212325194749255,17.320703653585923,22.507893549842137,-5.187189896256214,38.95865737112715,-0.7180246755819785,3.28909751566227
921,TWTBTC,2022-05-13 00:00:00,-1.8438524510641048,0.7287445811077478,0.0,96.0,-96.0,-2.370071012644256,-5.832291613943013,-3.4622206012987577,56.07305936073059,36.59104381959467,19.48201554113592,40.32520458388946,0.2826826974105727,-3.5313551908813965
922,ALPACABTC,2022-09-23 00:00:00,1.020832164103821,-0.5240004017475365,84.0,0.0,84.0,0.2979456168451397,3.882166505350156,3.5842208885050164,30.76923076923077,33.18819545234641,-2.418964683115643,58.27129083561727,0.2979482088735493,-0.2121050808016785
923,ALPHAUSDT,2021-10-19 00:00:00,0.2042280099712042,-0.3090560545240329,88.0,20.0,68.0,0.2364388430255593,0.3855843034287574,0.149145460403198,59.61015412511333,61.30250831066788,-1.6923541855545494,51.373401759593534,0.8039271960112689,1.3604306379451232
924,ZENBTC,2019-11-02 00:00:00,0.1812139997802246,0.6089564497595704,72.0,12.0,60.0,0.1347654915761094,1.297798054359986,1.163032562783877,54.14488424197162,59.85080600123509,-5.705921759263468,59.7539318967151,-0.6930559925624804,1.1040510742393463
925,RAREBTC,2022-01-01 00:00:00,-0.9410909111455354,-1.5088543352430095,0.0,52.0,-52.0,0.8213556931520989,-6.072500279357499,-6.893855972509598,17.378917378917404,14.624881291547984,2.7540360873694194,40.38155147019415,0.5205637637196323,-0.1782626945606683
926,UNIUSDT,2023-09-14 00:00:00,-0.5804173257878879,-0.7593102774468706,0.0,88.0,-88.0,0.8000316721226577,-6.809762839575523,-7.609794511698181,47.12871287128705,34.21685263113514,12.91186024015191,36.34319102592848,-0.2177671841164074,-0.5416038415910596
927,MLNUSDT,2023-05-17 00:00:00,-0.7306641211108907,0.2677766486267815,60.0,76.0,-16.0,-0.487840640548419,-4.425896841534006,-3.938056200985587,13.119834710743795,11.122589531680411,1.997245179063384,40.36056534095669,0.4005935155852139,-0.504705366528528
928,AXSUSDT,2021-01-02 00:00:00,-1.4351072397621003,-10.229275628807832,44.0,60.0,-16.0,-2.672900685250116,0.128963515948925,2.801864201199041,25.44226341936264,26.372147022495515,-0.9298836031328754,46.507102956121344,0.5959617555709124,3.2406626565260024
929,STEEMBTC,2020-01-18 00:00:00,0.0029848618577235,-0.1393864180764991,100.0,60.0,40.0,0.2506377771602123,-0.0390772761332516,-0.2897150532934639,46.96035242290749,43.765900606832645,3.1944518160748387,70.29929229781855,-0.8200359648082564,0.6951552101318856
930,LAZIOUSDT,2023-06-03 00:00:00,-0.1199049105613758,-0.1182498353916863,76.0,64.0,12.0,0.2793071655913721,-0.7701959926116526,-1.0495031582030248,28.20827489481064,24.830528284244945,3.377746610565694,45.65853480764106,-0.5047534498547152,-0.2820850999384994
931,FLUXBTC,2023-05-06 00:00:00,-0.0620510205687736,-0.5581926708122154,16.0,100.0,-84.0,-0.3343572788056668,-1.889823011179426,-1.5554657323737593,5.416666666666617,5.56787969425056,-0.1512130275839425,27.976474425497244,-0.3676011180973614,0.8429982747877952
932,VGXUSDT,2022-10-14 00:00:00,-0.2916088282433905,-1.1379593123066387,24.0,96.0,-72.0,-0.2855433794275149,-1.1505764797425932,-0.8650331003150783,20.08032128514056,16.165087216411163,3.915234068729397,32.16444599488739,0.912508106641936,-0.1763259297830113
933,FETBTC,2022-02-27 00:00:00,-0.239642801935295,0.1404057761263523,28.000000000000004,88.0,-60.0,-0.3867709382905775,-3.534107196715965,-3.1473362584253874,22.746781115879823,25.464949928469235,-2.7181688125894112,34.24572448383073,0.4491604002108926,-1.1651367827559
934,PYRBTC,2023-06-30 00:00:00,-0.6927408605968808,-0.4424182435665541,0.0,96.0,-96.0,0.048192539761195,-3.2665920828710746,-3.3147846226322697,15.846994535519142,14.33720333710331,1.509791198415833,37.041070485052565,-0.7451481545036366,-0.4288796262733346
935,LUNCUSDT,2023-02-17 00:00:00,0.0929430745843382,1.166267651778155,44.0,68.0,-24.0,-0.356419507846146,-0.2571943250442103,0.0992251828019356,30.044762757385826,30.50861961261917,-0.4638568552333488,48.73136111641968,0.2840322094131176,4.723610237916181
936,CTSIBTC,2020-11-04 00:00:00,-0.7907464578922517,-2.3265341547215965,8.0,80.0,-72.0,0.1969858589482225,-5.694980240975671,-5.891966099923893,12.500000000000004,12.179487179487182,0.3205128205128229,29.32839894302495,0.0207404596562418,0.7394562312834958
937,SLPUSDT,2023-07-24 00:00:00,-0.027563277113314,-0.2738944756251869,68.0,100.0,-32.0,-0.0600633856972433,-0.7183956137125418,-0.6583322280152984,6.8825910931173615,17.206477732793505,-10.323886639676145,38.52512577396428,-0.2939977722780672,-0.0832440810661895
938,LAZIOUSDT,2022-03-20 00:00:00,0.5974643744764986,-1.2795591328013705,72.0,4.0,68.0,0.3267882549364302,1.5315928776229484,1.204804622686518,34.688814845441065,35.60489983867176,-0.9160849932306904,58.15450939229222,0.8109587705689957,0.2176514240859281
939,TUSDT,2022-04-13 00:00:00,-2.850453862524553,-42.54596047224553,60.0,96.0,-36.0,-2.480904002586497,-5.162560132569801,-2.6816561299833044,11.808118081180815,7.322901006787849,4.485217074392966,40.018226944852266,0.1131578455222858,-7.760591937016773
940,ORDIUSDT,2024-02-02 00:00:00,-1.303102685088546,9.694630806199113,24.0,68.0,-44.0,-0.6224696031572226,-3.479149796893182,-2.85668019373596,40.75634321131128,41.83166207304354,-1.0753188617322635,43.672447708485066,0.8734789154550032,-0.4485585041008692
941,MANAUSDT,2023-07-09 00:00:00,0.3015336080308001,-0.0020090581727564,40.0,4.0,36.0,0.2448342120094888,-0.4516493677370938,-0.6964835797465827,40.67321178120614,42.84635608406945,-2.1731443028633066,46.988703608869365,0.0202627057219439,-0.2865026226593731
942,BNBBTC,2022-04-04 00:00:00,-0.0775414590115288,0.3608468036157959,92.0,68.0,24.0,0.7655349804263781,-0.0359362290478202,-0.8014712094741984,80.61068702290073,81.78117048346046,-1.1704834605597227,53.60829865649653,-0.0208471168351514,1.2534083902834658
943,ADABTC,2018-03-23 00:00:00,-0.3188393994177622,1.3513581236227763,0.0,80.0,-80.0,0.8988653409021765,-3.935387783583863,-4.83425312448604,52.54237288135593,69.33010492332528,-16.78773204196935,34.81999331555811,-0.0221557479773254,-1.2910728581220097
944,ATAUSDT,2022-06-22 00:00:00,0.0947347261361319,0.3010945659732142,44.0,64.0,-20.0,0.1984355958916854,-0.0016880645776162,-0.2001236604693017,51.70132325141779,44.7529136681221,6.9484095832956925,50.95883854566461,0.81127134558267,-1.977012086166744
945,SCUSDT,2021-05-01 00:00:00,2.963087380016044,-0.0485037603885848,44.0,4.0,40.0,-0.8279905171474429,5.305707878293518,6.133698395440961,46.269510760720976,39.40738400695242,6.862126753768557,56.18189933669877,0.7992353526467486,-0.2673104102542936
946,STORJUSDT,2023-05-19 00:00:00,-0.4044348745241965,0.2746873912727748,8.0,72.0,-64.0,0.2313609949534276,-1.8565809485835096,-2.0879419435369373,41.10535405872195,41.10535405872192,3.5527136788005016e-14,40.26303251452944,0.1560771684311651,-0.4994105984654838
947,BNTUSDT,2022-01-08 00:00:00,-0.0049204975106415,-0.7640791358085518,48.0,100.0,-52.0,-0.1899052895018442,-1.201141048879311,-1.0112357593774668,15.241635687732373,17.46928740451798,-2.2276517167856102,35.896422389870594,0.6076701202081748,-0.45622613985321
948,TRUBTC,2021-03-29 00:00:00,0.9007047202100615,29.172501129675386,48.0,4.0,44.0,1.0091687954962132,1.4620801536267614,0.452911358130548,64.7058823529412,51.96078431372551,12.745098039215698,56.81135342014585,0.0207398404754491,-1.0363850821040506
949,PROMUSDT,2023-10-07 00:00:00,0.003902923190926,0.0870484300805566,20.0,0.0,20.0,0.1662784139672252,-0.1871501271900655,-0.3534285411572907,40.66666666666665,32.88888888888889,7.777777777777757,50.7777575894025,0.1796653368109881,0.8833823310852935
950,EPXUSDT,2022-08-25 00:00:00,-0.4839729081899935,-6.085360452728388,4.0,76.0,-72.0,-0.4930735856712475,-0.70331097990708,-0.2102373942358325,14.615384615384636,13.58974358974361,1.0256410256410238,44.6937394547976,0.7921939704287323,-2.048363133157128
951,IDBTC,2023-06-23 00:00:00,-1.4691224528370477,-1.0356887935680423,0.0,56.00000000000001,-56.00000000000001,0.6769027658487916,-7.0852355693392,-7.762138335187991,33.64197530864201,31.91991781417899,1.7220574944630194,29.07206707830821,0.4943586268623425,11.268756883773031
952,RADBTC,2023-11-29 00:00:00,-0.1406144928060879,-0.5237102541597958,88.0,68.0,20.0,0.2535823392793119,-0.2034148706820007,-0.4569972099613126,33.73493975903615,48.59437751004018,-14.85943775100403,46.88627823743535,-0.7413728373555818,0.2966523050191426
953,TRBUSDT,2022-02-20 00:00:00,0.0637038149689556,-0.1051829410632368,56.00000000000001,4.0,52.00000000000001,-0.1250092393852723,-0.8295646392091154,-0.7045553998238431,4.22535211267605,6.694507147424826,-2.469155034748776,36.517523058795774,0.5308631840390788,0.6605075543310325
954,DGBBTC,2023-06-20 00:00:00,-1.2819182319194944,-0.7511312666141324,36.0,100.0,-64.0,-0.9053328870068515,-4.936032122371779,-4.030699235364928,12.500000000000016,13.095238095238086,-0.59523809523807,31.834804739886422,-0.6799432710881276,-0.302084857578728
955,XEMUSDT,2021-05-25 00:00:00,-2.104331167488302,-2.8740619418928994,28.000000000000004,92.0,-64.0,-1.6294088402272644,-7.305198704800098,-5.675789864572834,22.65193370165745,19.18980521179482,3.462128489862632,35.832547631961006,0.6213494400188296,-3.1020025609960022
956,RENUSDT,2020-06-01 00:00:00,-1.1732833548429735,0.4744083879778078,60.0,0.0,60.0,-1.6098062019609165,7.804958711587304,9.41476491354822,53.358395989974944,56.54135338345867,-3.1829573934837256,57.69470969239902,0.580559178832298,-0.1612260887157361
957,XRPUSDT,2020-11-14 00:00:00,0.0807278264440558,0.3845021669339624,100.0,56.00000000000001,43.99999999999999,1.1890251147297533,1.986405587358249,0.7973804726284954,81.07242897158858,82.02708837469179,-0.9546594031032072,64.71252248170316,0.6671973670916017,1.4377355908061362
958,WRXUSDT,2023-12-13 00:00:00,5.127124089886382,0.6524704129196871,84.0,12.0,72.0,4.027291928715204,10.07708379516751,6.049791866452306,60.45045045045045,52.24392549973945,8.206524950711007,76.53017925322723,-0.250953946414967,-1.414238572841784
959,OOKIUSDT,2022-10-13 00:00:00,-0.1225899225926466,-0.738950396040641,8.0,100.0,-92.0,-0.0865749564394546,-0.7437566550202535,-0.6571816985807988,21.71717171717171,9.620009620009595,12.097162097162114,26.364826929307085,0.8024363564380194,-0.2063491392320202
960,IDEXUSDT,2023-10-03 00:00:00,0.2360802075176561,0.7705313045580551,92.0,12.0,80.0,0.0762122900851157,0.8934180960917786,0.8172058060066628,23.684210526315844,58.80767472847561,-35.12346420215977,47.81944086323545,0.4044629914723724,0.3660223341249844
961,ATAUSDT,2023-05-11 00:00:00,-1.3336921384280855,0.389760831985097,8.0,100.0,-92.0,-2.138240106618386,-6.527786705354572,-4.389546598736186,9.9255583126551,12.582901828372432,-2.657343515717334,30.23386388286201,0.5126039831834271,-0.3741308111232456
962,COTIUSDT,2021-03-02 00:00:00,0.5240760432435678,0.5644259380908458,80.0,0.0,80.0,-0.2307516242435845,14.00851899294841,14.239270617191996,59.65415746872699,61.75855729721675,-2.104399828489754,63.55523458367563,0.804493700478591,-0.9508267553405508
963,YGGBTC,2023-05-13 00:00:00,-0.2202086761779787,-0.7669620739126364,0.0,92.0,-92.0,-0.1781418270230754,-2.100029512163036,-1.92188768513996,20.7920792079208,17.385238523852394,3.4068406840684062,28.285063899734496,-0.0769521615734455,-0.4956390296222202
964,ASTRUSDT,2022-06-02 00:00:00,0.0685822369698196,-0.532836131016989,0.0,16.0,-16.0,1.7794297459240689,-5.8943105756249,-7.673740321548968,31.53638814016171,30.99730458221023,0.5390835579514786,39.72581814255823,0.6401854390867259,-0.0307638356934034
965,WINGUSDT,2021-02-08 00:00:00,0.9205023355109236,-2.5551168414657117,100.0,4.0,96.0,0.8672994504609584,2.8251039589530382,1.95780450849208,88.04560006246584,76.67431660620123,11.371283456264608,69.63814859560496,-0.1787737865102107,2.3992270414800068
966,KSMBTC,2021-11-17 00:00:00,-1.4817011928319164,-0.3828360121141153,64.0,24.0,40.0,-0.8894851339038443,-0.4552480180506322,0.434237115853212,4.001839926402956,7.719506381724681,-3.7176664553217256,41.60745117018702,0.4415564413940029,0.0592339369809318
967,WINGUSDT,2022-09-09 00:00:00,-0.4434069404672913,0.0198151397153865,20.0,20.0,0.0,0.0133334910801774,-1.0179342242570186,-1.031267715337196,24.33862433862433,16.843033509700188,7.495590828924143,48.07312554585736,0.6939004186415478,-0.3412103500411557
968,EPXUSDT,2023-03-02 00:00:00,-0.0897179789958624,-1.1906667583231618,8.0,12.0,-4.0,-0.1349804840617721,-0.2907215558438434,-0.1557410717820712,10.227272727272728,13.775643028220337,-3.54837030094761,43.86728200537071,0.7516111782141562,0.0908379079617499
969,GLMBTC,2023-11-17 00:00:00,3.2354477830864186,0.5907940857238471,100.0,16.0,84.0,2.561785208609926,4.794412237602456,2.23262702899253,79.78339350180501,80.74980463840068,-0.9664111365956672,78.74985256555931,-0.818233549510515,0.4308684298458236
970,API3BTC,2023-03-24 00:00:00,-0.5759451660682857,0.0164181349848154,80.0,72.0,8.0,0.0888005486961556,-2.727845422167963,-2.8166459708641187,8.638272345530892,12.177564487102586,-3.5392921415716945,39.19471343189592,0.3788211980792434,1.6700255096527177
971,WBTCBTC,2021-11-29 00:00:00,0.0877424732098562,-0.4037655841594609,76.0,32.0,44.0,-0.2017207677492337,-0.9900812942605626,-0.7883605265113288,13.793103448275554,13.409961685823498,0.3831417624520554,48.29057986768133,0.0683208832188332,-0.9435700351919124
972,YGGUSDT,2023-02-18 00:00:00,0.1117461497594845,1.4151869425769177,96.0,4.0,92.0,0.1155140945884737,0.6244005062750784,0.5088864116866046,64.34937611408199,51.31954217093536,13.029833943146627,62.90930178847625,0.928434606429952,0.0205331868584826
973,BANDUSDT,2023-08-19 00:00:00,-0.136248733705873,-1.1793214338179951,56.00000000000001,92.0,-35.99999999999999,-1.087716930354662,-2.686851673914645,-1.5991347435599828,46.30541871921183,38.50574712643676,7.79967159277507,35.5306715303646,-0.1700831882592535,-2.535214096783384
974,DUSKUSDT,2023-07-13 00:00:00,0.3064150652713976,0.2286673409917873,100.0,8.0,92.0,0.6162308891915526,-0.217093659061156,-0.8333245482527086,83.7837837837838,63.35994688935864,20.423836894425165,63.61076441380993,0.5731543125373502,-0.1696380997421988
975,KAVABTC,2022-06-09 00:00:00,0.1148942626753764,0.0830249959772518,64.0,0.0,64.0,0.4265506479033352,-1.6345080024672285,-2.061058650370564,25.57077625570776,29.375951293759528,-3.805175038051768,46.37101713196975,-0.0222838845134462,0.2506473459757017
976,SFPUSDT,2022-01-02 00:00:00,-0.5956846494352115,-0.2971475826707892,12.0,48.0,-36.0,-0.0438393344155882,-2.2607942248826234,-2.216954890467035,32.8446502057613,28.94375857338818,3.900891632373117,45.21948826345286,0.6903491616964951,-1.469152144652821
977,ONEBTC,2023-11-28 00:00:00,-0.559630213580321,-0.2175731858164981,40.0,0.0,40.0,-0.4875949453967303,-0.4268436274350371,0.0607513179616932,19.99999999999997,21.66666666666669,-1.666666666666714,45.645350831489,-0.5649811380592273,0.2569019963865736
